OBJECTID,USER_RMSOccurrenceDate,USER_RMSOccurrenceHour,USER_Incident,USER_NIBRSClass,USER_NIBRSDescription,USER_District,USER_Beat,USER_Premise,USER_OffenseAddressMiddle,USER_BlockRange,USER_StreetName,USER_StreetType,USER_Suffix,USER_ZIPCode,USER_ORI,DISTRICT_1,SNBNAME,OLC,newdate
4491594,1662768000000,11,122038022,23C,Shoplifting,19,19G10,"Drug Store, Doctors Office, Hospital",8349 WILCREST,8300-8399,WILCREST,DR,,77072,TXHPD0000,J,ALIEF,76X6MCQJ+32,2022-09-09
4491623,1662940800000,16,123041922,23F,Theft from motor vehicle,13,13D20,"Parking Lot, Garage",5849 TELEPHONE,5800-5899,TELEPHONE,RD,,77087,TXHPD0000,I,GOLFCREST / BELLFORT / REVEILLE,76X6MPJ4+7M,2022-09-11
4491626,1662681600000,01,121355422,290,"Destruction, damage, vandalism",14,14D20,"Highway, Road, Street, Alley",7649 LADY,7600-7699,LADY,,,77021,TXHPD0000,D,GREATER OST / SOUTH UNION,76X6MJMC+6W,2022-09-08
4491643,1663200000000,10,124402422,250,"Counterfeiting, forgery",19,19G20,"Residence, Home (Includes Apartment)",11449 BEECHNUT,11400-11499,BEECHNUT,ST,,77072,TXHPD0000,F,ALIEF,76X6MCQC+C2,2022-09-14
4491646,1662940800000,17,123078522,290,"Destruction, damage, vandalism",19,19G20,"Highway, Road, Street, Alley",12049 BEECHNUT,12000-12099,BEECHNUT,ST,,77072,TXHPD0000,F,ALIEF,76X6MCQ5+GW,2022-09-11
4491650,1662768000000,22,122416322,23F,Theft from motor vehicle,09,09C20,"Service, Gas Station",8849 LOOP,8800-8899,LOOP,,N,77029,TXHPD0000,C,MEYERLAND AREA,76X6MGPR+5J,2022-09-09
4491681,1662681600000,20,121765722,23C,Shoplifting,19,19G10,"Department, Discount Store",10849 BEECHNUT,10800-10899,BEECHNUT,ST,,77072,TXHPD0000,J,ALIEF,76X6MCQJ+95,2022-09-08
4491682,1663113600000,10,123879222,23C,Shoplifting,19,19G10,"Department, Discount Store",10849 BEECHNUT,10800-10899,BEECHNUT,ST,,77072,TXHPD0000,J,ALIEF,76X6MCQJ+95,2022-09-13
4491683,1663200000000,18,124637622,23C,Shoplifting,19,19G10,"Department, Discount Store",10849 BEECHNUT,10800-10899,BEECHNUT,ST,,77072,TXHPD0000,J,ALIEF,76X6MCQJ+95,2022-09-14
4491684,1663027200000,10,123391922,23C,Shoplifting,19,19G10,"Department, Discount Store",10849 BEECHNUT,10800-10899,BEECHNUT,ST,,77072,TXHPD0000,J,ALIEF,76X6MCQJ+95,2022-09-12
4491685,1663113600000,20,124184722,23C,Shoplifting,19,19G10,Speciality Store,10849 BEECHNUT,10800-10899,BEECHNUT,ST,,77072,TXHPD0000,J,ALIEF,76X6MCQJ+95,2022-09-13
4491687,1663027200000,19,123653422,23C,Shoplifting,19,19G10,"Department, Discount Store",10849 BEECHNUT,10800-10899,BEECHNUT,ST,,77072,TXHPD0000,J,ALIEF,76X6MCQJ+95,2022-09-12
4491688,1663200000000,10,124416522,23C,Shoplifting,19,19G10,"Department, Discount Store",10849 BEECHNUT,10800-10899,BEECHNUT,ST,,77072,TXHPD0000,J,ALIEF,76X6MCQJ+95,2022-09-14
4491697,1662940800000,14,122992222,220,"Burglary, Breaking and Entering",14,14D30,"Residence, Home (Includes Apartment)",5949 SOUTHLARK,5900-5999,SOUTHLARK,ST,,77033,TXHPD0000,D,SOUTH PARK,76X6MMJ9+WW,2022-09-11
4491726,1662768000000,15,122092622,120,Robbery,19,19G10,"Residence, Home (Includes Apartment)",10649 BEECHNUT,10600-10699,BEECHNUT,ST,,77072,TXHPD0000,J,ALIEF,76X6MCQJ+GW,2022-09-09
4491748,1662854400000,01,122336122,240,Motor vehicle theft,19,19G10,"Highway, Road, Street, Alley",10549 BEECHNUT,10500-10599,BEECHNUT,ST,,77072,TXHPD0000,J,ALIEF,76X6MCQM+JF,2022-09-10
4491749,1663113600000,05,123784622,23E,From coin-operated machine or device,19,19G10,Speciality Store,10549 BEECHNUT,10500-10599,BEECHNUT,ST,,77072,TXHPD0000,J,ALIEF,76X6MCQM+JF,2022-09-13
4491760,1662854400000,01,122443122,240,Motor vehicle theft,15,15E30,"Parking Lot, Garage",3649 MURWORTH,3600-3699,MURWORTH,DR,,77025,TXHPD0000,K,BRAESWOOD,76X6MHP8+8R,2022-09-10
4491766,1662768000000,19,122186022,23G,Theft of motor vehicle parts or accessory,22,22B30,"Parking Lot, Garage",449 SAM HOUSTON,400-499,SAM HOUSTON,PKWY,N,77038,TXHPD0000,,,76X6MQHV+V3,2022-09-09
4491767,1662854400000,12,122478322,120,Robbery,22,22B30,"Parking Lot, Garage",449 SAM HOUSTON,400-499,SAM HOUSTON,PKWY,,,TXHPD0000,,,76X6MQHV+V3,2022-09-10
4491768,1663113600000,16,124383122,23G,Theft of motor vehicle parts or accessory,22,22B20,"Parking Lot, Garage",449 SAM HOUSTON,400-499,SAM HOUSTON,PKWY,N,77060,TXHPD0000,,,76X6MQHV+V3,2022-09-13
4491769,1663027200000,11,123844922,23F,Theft from motor vehicle,22,22B30,"Parking Lot, Garage",449 SAM HOUSTON,400-499,SAM HOUSTON,PKWY,N,77060,TXHPD0000,,,76X6MQHV+V3,2022-09-12
4491771,1663200000000,09,124440822,23G,Theft of motor vehicle parts or accessory,22,22B20,"Parking Lot, Garage",449 SAM HOUSTON,400-499,SAM HOUSTON,PKWY,N,77060,TXHPD0000,,,76X6MQHV+V3,2022-09-14
4491799,1662768000000,01,121863622,120,Robbery,19,19G10,"Service, Gas Station",9849 BEECHNUT,9800-9899,BEECHNUT,ST,,77036,TXHPD0000,J,WESTWOOD,76X6MCQW+M6,2022-09-09
4491808,1662681600000,06,121404122,120,Robbery,19,19G10,"Parking Lot, Garage",10149 BEECHNUT,10100-10199,BEECHNUT,ST,,77072,TXHPD0000,J,ALIEF,76X6MCQQ+RV,2022-09-08
4491814,1662854400000,21,122708222,23H,All other larceny,15,15E40,"Parking Lot, Garage",2149 HOLLY HALL,2100-2199,HOLLY HALL,ST,,77054,TXHPD0000,K,ASTRODOME AREA,76X6MJP2+4G,2022-09-10
4491832,1662940800000,02,122761422,220,"Burglary, Breaking and Entering",19,19G30,"Residence, Home (Includes Apartment)",8049 COOK,8000-8099,COOK,RD,,77072,TXHPD0000,F,ALIEF,76X6MCR3+6M,2022-09-11
4491837,1662854400000,07,122400022,290,"Destruction, damage, vandalism",19,19G10,Convenience Store,9749 BEECHNUT,9700-9799,BEECHNUT,ST,,77036,TXHPD0000,J,WESTWOOD,76X6MCQW+RM,2022-09-10
4491843,1663027200000,15,124094922,23G,Theft of motor vehicle parts or accessory,14,14D20,"Residence, Home (Includes Apartment)",7249 SCOTT,7200-7299,SCOTT,ST,,77021,TXHPD0000,D,GREATER OST / SOUTH UNION,76X6MJMM+VW,2022-09-12
4491844,1663027200000,15,123522822,220,"Burglary, Breaking and Entering",11,11H50,"Residence, Home (Includes Apartment)",5749 WINDING CREEK,5700-5799,WINDING CREEK,WAY,,77017,TXHPD0000,E,MEADOWBROOK / ALLENDALE,76X6MQJ9+9Q,2022-09-12
4491858,1663113600000,04,123844322,220,"Burglary, Breaking and Entering",14,14D20,"Residence, Home (Includes Apartment)",3849 SEABROOK,3800-3899,SEABROOK,ST,,77021,TXHPD0000,D,GREATER OST / SOUTH UNION,76X6MJMM+X9,2022-09-13
4491867,1663027200000,23,123712022,250,"Counterfeiting, forgery",14,14D10,"Highway, Road, Street, Alley",4549 SWANSON,4500-4599,SWANSON,ST,,77021,TXHPD0000,D,GREATER OST / SOUTH UNION,76X6MJMV+VX,2022-09-12
4491874,1663200000000,18,124634122,290,"Destruction, damage, vandalism",19,19G20,"Parking Lot, Garage",8049 BOONE,8000-8099,BOONE,RD,,77072,TXHPD0000,F,ALIEF,76X6MCRG+75,2022-09-14
4491875,1662768000000,15,122092922,23H,All other larceny,19,19G20,"Parking Lot, Garage",8049 BOONE,8000-8099,BOONE,RD,,77072,TXHPD0000,F,ALIEF,76X6MCRG+75,2022-09-09
4491886,1663113600000,04,123775422,220,"Burglary, Breaking and Entering",11,11H50,"Residence, Home (Includes Apartment)",4949 ALLENDALE,4900-4999,ALLENDALE,RD,,77017,TXHPD0000,E,MEADOWBROOK / ALLENDALE,76X6MQJ2+RJ,2022-09-13
4491901,1662681600000,13,121757522,23F,Theft from motor vehicle,18,18F60,"Parking Lot, Garage",9549 BEECHNUT,9500-9599,BEECHNUT,ST,,77036,TXHPD0000,J,SHARPSTOWN,76X6MCRX+4R,2022-09-08
4491902,1662681600000,02,121421322,23G,Theft of motor vehicle parts or accessory,18,18F60,"Parking Lot, Garage",9549 BEECHNUT,9500-9599,BEECHNUT,ST,,77036,TXHPD0000,J,SHARPSTOWN,76X6MCRX+4R,2022-09-08
4491904,1663113600000,15,124019322,290,"Destruction, damage, vandalism",14,14D20,"Highway, Road, Street, Alley",3749 SEABROOK,3700-3799,SEABROOK,ST,,77021,TXHPD0000,D,GREATER OST / SOUTH UNION,76X6MJPJ+6H,2022-09-13
4491907,1662940800000,13,122969722,240,Motor vehicle theft,14,14D30,"Residence, Home (Includes Apartment)",5449 SOUTHLEA,5400-5499,SOUTHLEA,ST,,77033,TXHPD0000,D,SOUTH PARK,76X6MMM6+WR,2022-09-11
4491909,1663027200000,17,123598922,290,"Destruction, damage, vandalism",18,18F60,"Parking Lot, Garage",9449 BEECHNUT,9400-9499,BEECHNUT,ST,,77036,TXHPD0000,J,SHARPSTOWN,76X6MFR2+5F,2022-09-12
4491919,1662768000000,22,122478522,23F,Theft from motor vehicle,15,15E40,"Parking Lot, Garage",8249 CAMBRIDGE,8200-8299,CAMBRIDGE,ST,,77054,TXHPD0000,K,ASTRODOME AREA,76X6MJP3+JR,2022-09-09
4491920,1662768000000,22,122478522,26B,"Credit card, ATM fraud",15,15E40,"Parking Lot, Garage",8249 CAMBRIDGE,8200-8299,CAMBRIDGE,ST,,77054,TXHPD0000,K,ASTRODOME AREA,76X6MJP3+JR,2022-09-09
4491930,1662854400000,18,122652222,23H,All other larceny,17,17E20,"Parking Lot, Garage",6849 BISSONNET,6800-6899,BISSONNET,ST,,77074,TXHPD0000,J,BRAEBURN,76X6MFQW+QM,2022-09-10
4491935,1662854400000,02,123469722,290,"Destruction, damage, vandalism",18,18F60,"Residence, Home (Includes Apartment)",9049 BEECHNUT,9000-9099,BEECHNUT,ST,,77036,TXHPD0000,J,SHARPSTOWN,76X6MFR4+6J,2022-09-10
4491938,1663027200000,17,123825322,240,Motor vehicle theft,17,17E20,"Residence, Home (Includes Apartment)",8249 HILLCROFT,8200-8299,HILLCROFT,AVE,,77096,TXHPD0000,C,MEYERLAND AREA,76X6MGQ5+M2,2022-09-12
4491953,1662940800000,10,122888922,290,"Destruction, damage, vandalism",03,03B40,"Government, Public Building",9049 MAIN,9000-9099,MAIN,ST,N,77022,TXHPD0000,K,SOUTH MAIN,76X6MHPJ+X4,2022-09-11
4491970,1662854400000,14,122511522,23C,Shoplifting,15,15E10,Speciality Store,749 MEYERLAND PLAZA,700-799,MEYERLAND PLAZA,,,77096,TXHPD0000,C,MEYERLAND AREA,76X6MGQQ+F9,2022-09-10
4491971,1663200000000,10,124399722,23C,Shoplifting,15,15E10,Speciality Store,749 MEYERLAND PLAZA,700-799,MEYERLAND PLAZA,,,77096,TXHPD0000,C,MEYERLAND AREA,76X6MGQQ+F9,2022-09-14
4491993,1663113600000,18,124166422,26A,"False pretenses, swindle",15,15E10,Restaurant,4949 BEECHNUT,4900-4999,BEECHNUT,ST,,77096,TXHPD0000,C,MEYERLAND AREA,76X6MGQP+J8,2022-09-13
4492009,1663200000000,06,124316322,120,Robbery,18,18F60,"Parking Lot, Garage",7949 CORPORATE,7900-7999,CORPORATE,DR,,77036,TXHPD0000,J,SHARPSTOWN,76X6MCRX+J8,2022-09-14
4492034,1663113600000,14,124000622,220,"Burglary, Breaking and Entering",11,11H50,"Residence, Home (Includes Apartment)",5749 ALLENDALE,5700-5799,ALLENDALE,RD,,77017,TXHPD0000,E,MEADOWBROOK / ALLENDALE,76X6MQM9+9R,2022-09-13
4492039,1662768000000,00,121836422,120,Robbery,17,17E20,Park/Playground,7649 BEECHNUT,7600-7699,BEECHNUT,ST,,77074,TXHPD0000,J,SHARPSTOWN,76X6MFRH+HR,2022-09-09
4492044,1662854400000,12,122898722,23F,Theft from motor vehicle,13,13D10,"Residence, Home (Includes Apartment)",7549 PARK PLACE,7500-7599,PARK PLACE,BLVD,,77087,TXHPD0000,I,GOLFCREST / BELLFORT / REVEILLE,76X6MPP5+48,2022-09-10
4492048,1663027200000,03,123408422,23H,All other larceny,11,11H30,"Commercial, Office Building",8449 HOWARD,8400-8499,HOWARD,DR,,77017,TXHPD0000,I,MEADOWBROOK / ALLENDALE,76X6MPMV+PF,2022-09-12
4492049,1663027200000,03,123408422,290,"Destruction, damage, vandalism",11,11H30,"Commercial, Office Building",8449 HOWARD,8400-8499,HOWARD,DR,,77017,TXHPD0000,I,MEADOWBROOK / ALLENDALE,76X6MPMV+PF,2022-09-12
4492053,1662940800000,12,123525022,23H,All other larceny,14,14D10,"Grocery, Supermarket",6349 MARTIN LUTHER KING,6300-6399,MARTIN LUTHER KING,,,77021,TXHPD0000,D,GREATER OST / SOUTH UNION,76X6MMP5+PH,2022-09-11
4492066,1662940800000,19,123626322,240,Motor vehicle theft,11,11H40,"Residence, Home (Includes Apartment)",5649 BOBOLINK,5600-5699,BOBOLINK,,,77017,TXHPD0000,E,MEADOWBROOK / ALLENDALE,76X6MQM8+M2,2022-09-11
4492069,1662768000000,19,122193322,240,Motor vehicle theft,13,13D10,"Parking Lot, Garage",5349 TELEPHONE,5300-5399,TELEPHONE,RD,,77087,TXHPD0000,I,GOLFCREST / BELLFORT / REVEILLE,76X6MPP3+C7,2022-09-09
4492070,1663200000000,15,124551722,23C,Shoplifting,13,13D10,"Department, Discount Store",5349 TELEPHONE,5300-5399,TELEPHONE,RD,,77087,TXHPD0000,I,GOLFCREST / BELLFORT / REVEILLE,76X6MPP3+C7,2022-09-14
4492115,1662681600000,18,122862622,240,Motor vehicle theft,13,13D10,"Residence, Home (Includes Apartment)",7649 CAMWOOD,7600-7699,CAMWOOD,ST,,77087,TXHPD0000,I,GOLFCREST / BELLFORT / REVEILLE,76X6MPP6+GP,2022-09-08
4492116,1662940800000,14,122994622,220,"Burglary, Breaking and Entering",14,14D20,"Residence, Home (Includes Apartment)",3749 AMOS,3700-3799,AMOS,ST,,77021,TXHPD0000,D,GREATER OST / SOUTH UNION,76X6MJQM+96,2022-09-11
4492122,1662768000000,14,122312422,240,Motor vehicle theft,13,13D10,"Highway, Road, Street, Alley",6449 SPRINGER,6400-6499,SPRINGER,ST,,77087,TXHPD0000,I,GOLFCREST / BELLFORT / REVEILLE,76X6MMPP+R9,2022-09-09
4492124,1662681600000,22,121953522,220,"Burglary, Breaking and Entering",17,17E20,Restaurant,6549 BISSONNET,6500-6599,BISSONNET,ST,,77074,TXHPD0000,C,BRAEBURN,76X6MGR2+RP,2022-09-08
4492130,1662854400000,10,122475022,23G,Theft of motor vehicle parts or accessory,15,15E40,"Residence, Home (Includes Apartment)",8149 KIRBY,8100-8199,KIRBY,DR,,77054,TXHPD0000,K,ASTRODOME AREA,76X6MHQQ+X2,2022-09-10
4492131,1662854400000,15,122968322,23G,Theft of motor vehicle parts or accessory,15,15E40,"Parking Lot, Garage",8149 KIRBY,8100-8199,KIRBY,DR,,77054,TXHPD0000,K,ASTRODOME AREA,76X6MHQQ+X2,2022-09-10
4492132,1662940800000,12,123082322,23H,All other larceny,15,15E40,"Other, Unknown",8349 LORRIE,8300-8399,LORRIE,DR,,77025,TXHPD0000,K,BRAESWOOD,76X6MHRH+2R,2022-09-11
4492137,1662854400000,12,122490622,220,"Burglary, Breaking and Entering",14,14D10,"Residence, Home (Includes Apartment)",6849 NEW YORK,6800-6899,NEW YORK,ST,,77021,TXHPD0000,D,GREATER OST / SOUTH UNION,76X6MJQX+84,2022-09-10
4492157,1662854400000,12,122522222,240,Motor vehicle theft,14,14D30,"Highway, Road, Street, Alley",6049 SOUTHRIDGE,6000-6099,SOUTHRIDGE,ST,,77033,TXHPD0000,D,SOUTH PARK,76X6MMQF+5Q,2022-09-10
4492173,1662854400000,18,122610622,23B,Purse-snatching,15,15E40,"Grocery, Supermarket",8549 MAIN,8500-8599,MAIN,ST,,77025,TXHPD0000,K,BRAESWOOD,76X6MHRM+84,2022-09-10
4492204,1662940800000,16,123287322,23F,Theft from motor vehicle,10,10H70,"Parking Lot, Garage",7349 ARDMORE,7300-7399,ARDMORE,ST,,77021,TXHPD0000,D,ASTRODOME AREA,76X6MJQ9+XP,2022-09-11
4492205,1662854400000,17,124596022,23F,Theft from motor vehicle,10,10H70,"Parking Lot, Garage",7349 ARDMORE,7300-7399,ARDMORE,ST,,77021,TXHPD0000,D,ASTRODOME AREA,76X6MJQ9+XP,2022-09-10
4492206,1663027200000,23,123786022,23G,Theft of motor vehicle parts or accessory,10,10H70,"Parking Lot, Garage",7349 ARDMORE,7300-7399,ARDMORE,ST,,77021,TXHPD0000,D,ASTRODOME AREA,76X6MJQ9+XP,2022-09-12
4492207,1663113600000,19,124229222,23G,Theft of motor vehicle parts or accessory,10,10H70,"Parking Lot, Garage",7349 ARDMORE,7300-7399,ARDMORE,ST,,77021,TXHPD0000,D,ASTRODOME AREA,76X6MJQ9+XP,2022-09-13
4492209,1663027200000,23,123854622,23F,Theft from motor vehicle,10,10H70,"Parking Lot, Garage",7349 ARDMORE,7300-7399,ARDMORE,ST,,77021,TXHPD0000,D,ASTRODOME AREA,76X6MJQ9+XP,2022-09-12
4492210,1663027200000,23,123854622,23G,Theft of motor vehicle parts or accessory,10,10H70,"Parking Lot, Garage",7349 ARDMORE,7300-7399,ARDMORE,ST,,77021,TXHPD0000,D,ASTRODOME AREA,76X6MJQ9+XP,2022-09-12
4492245,1663113600000,07,124165622,23F,Theft from motor vehicle,10,10H40,"Parking Lot, Garage",2049 LOUISIANA,2000-2099,LOUISIANA,ST,,77002,TXHPD0000,,,76X6MVM4+GX,2022-09-13
4492254,1662940800000,22,123205922,23C,Shoplifting,11,11H20,"Service, Gas Station",1249 BROADWAY,1200-1299,BROADWAY,ST,,77012,TXHPD0000,,,76X6MXJJ+45,2022-09-11
4492259,1662681600000,19,121798522,270,Embezzlement,17,17E20,Speciality Store,7849 HILLCROFT,7800-7899,HILLCROFT,AVE,,77074,TXHPD0000,C,MEYERLAND AREA,76X6MGV4+CR,2022-09-08
4492270,1662854400000,09,122443322,120,Robbery,14,14D10,"Department, Discount Store",4749 YELLOWSTONE,4700-4799,YELLOWSTONE,BLVD,,77021,TXHPD0000,D,GREATER OST / SOUTH UNION,76X6MMQ2+XF,2022-09-10
4492285,1662854400000,01,122493322,240,Motor vehicle theft,19,19G10,"Parking Lot, Garage",7749 CORPORATE,7700-7799,CORPORATE,DR,,77036,TXHPD0000,J,SHARPSTOWN,76X6MCWX+65,2022-09-10
4492293,1662681600000,00,121345822,290,"Destruction, damage, vandalism",11,11H40,"Bar, Nightclub",1549 AHRENS,1500-1599,AHRENS,ST,,77017,TXHPD0000,E,MEADOWBROOK / ALLENDALE,76X6MQQ3+2M,2022-09-08
4492294,1662940800000,16,123107222,290,"Destruction, damage, vandalism",19,19G30,"Residence, Home (Includes Apartment)",7349 BRENDAM,7300-7399,BRENDAM,LN,,77072,TXHPD0000,F,ALIEF,76X6M9WR+W2,2022-09-11
4492300,1662768000000,03,122195922,240,Motor vehicle theft,19,19G10,"Highway, Road, Street, Alley",9949 SHARPCREST,9900-9999,SHARPCREST,ST,,77036,TXHPD0000,J,SHARPSTOWN,76X6MCWV+HJ,2022-09-09
4492302,1662681600000,10,121498822,290,"Destruction, damage, vandalism",19,19G20,"Highway, Road, Street, Alley",10849 CARVEL,10800-10899,CARVEL,LN,,77072,TXHPD0000,F,ALIEF,76X6MCWH+PW,2022-09-08
4492303,1662854400000,21,122924622,240,Motor vehicle theft,13,13D10,"Residence, Home (Includes Apartment)",7849 JOPLIN,7800-7899,JOPLIN,ST,,77087,TXHPD0000,I,GOLFCREST / BELLFORT / REVEILLE,76X6MPQ8+JW,2022-09-10
4492304,1662768000000,22,122583822,23F,Theft from motor vehicle,13,13D10,"Parking Lot, Garage",7149 WINFREE,7100-7199,WINFREE,DR,,77087,TXHPD0000,I,GOLFCREST / BELLFORT / REVEILLE,76X6MMQX+V7,2022-09-09
4492305,1662768000000,22,122461922,290,"Destruction, damage, vandalism",13,13D10,"Residence, Home (Includes Apartment)",7149 WINFREE,7100-7199,WINFREE,DR,,77087,TXHPD0000,I,GOLFCREST / BELLFORT / REVEILLE,76X6MMQX+V7,2022-09-09
4492315,1663113600000,19,124161722,290,"Destruction, damage, vandalism",19,19G20,"Commercial, Office Building",7449 KIRKWOOD,7400-7499,KIRKWOOD,RD,S,77072,TXHPD0000,F,ALIEF,76X6MCX6+3W,2022-09-13
4492317,1662768000000,22,122920022,240,Motor vehicle theft,13,13D10,"Residence, Home (Includes Apartment)",7549 GREENSTONE,7500-7599,GREENSTONE,ST,,77087,TXHPD0000,I,GOLFCREST / BELLFORT / REVEILLE,76X6MPQ5+W9,2022-09-09
4492323,1663113600000,21,124325522,240,Motor vehicle theft,19,19G20,"Residence, Home (Includes Apartment)",11649 TRIOLA,11600-11699,TRIOLA,LN,,77072,TXHPD0000,F,ALIEF,76X6MCX8+3H,2022-09-13
4492332,1663113600000,07,124026522,23H,All other larceny,18,18F60,"Other, Unknown",8349 CARVEL,8300-8399,CARVEL,LN,,77036,TXHPD0000,J,SHARPSTOWN,76X6MFW9+M8,2022-09-13
4492372,1663200000000,01,124366222,220,"Burglary, Breaking and Entering",13,13D10,Restaurant,4949 TELEPHONE,4900-4999,TELEPHONE,RD,,77087,TXHPD0000,I,GOLFCREST / BELLFORT / REVEILLE,76X6MPR2+9G,2022-09-14
4492387,1662768000000,20,124025522,240,Motor vehicle theft,19,19G10,"Parking Lot, Garage",7549 CORPORATE,7500-7599,CORPORATE,DR,,77036,TXHPD0000,J,SHARPSTOWN,76X6MCXX+64,2022-09-09
4492390,1662940800000,22,123287022,240,Motor vehicle theft,13,13D10,"Parking Lot, Garage",7449 SOUTHWAY,7400-7499,SOUTHWAY,DR,,77087,TXHPD0000,I,GOLFCREST / BELLFORT / REVEILLE,76X6MPR3+HQ,2022-09-11
4492401,1663027200000,20,123664822,290,"Destruction, damage, vandalism",19,19G20,"Residence, Home (Includes Apartment)",12149 SHARPVIEW,12100-12199,SHARPVIEW,DR,,77072,TXHPD0000,F,ALIEF,76X6MCX4+QG,2022-09-12
4492409,1663200000000,01,124379422,240,Motor vehicle theft,15,15E40,"Hotel, Motel, ETC",7849 KIRBY,7800-7899,KIRBY,DR,,77030,TXHPD0000,K,BRAESWOOD,76X6MHVP+X2,2022-09-14
4492411,1663113600000,03,123762422,240,Motor vehicle theft,10,10H70,"Residence, Home (Includes Apartment)",7149 ARDMORE,7100-7199,ARDMORE,ST,,77054,TXHPD0000,D,ASTRODOME AREA,76X6MJVC+H7,2022-09-13
4492412,1663027200000,19,124189422,23G,Theft of motor vehicle parts or accessory,10,10H70,"Parking Lot, Garage",7149 ARDMORE,7100-7199,ARDMORE,ST,,77054,TXHPD0000,D,ASTRODOME AREA,76X6MJVC+H7,2022-09-12
4492413,1662768000000,11,123530622,26A,"False pretenses, swindle",15,15E40,Speciality Store,7849 MAIN,7800-7899,MAIN,ST,,,TXHPD0000,K,ASTRODOME AREA,76X6MHVP+XC,2022-09-09
4492425,1662940800000,16,123062722,26A,"False pretenses, swindle",11,11H30,"Highway, Road, Street, Alley",8049 HARTFORD,8000-8099,HARTFORD,,,77017,TXHPD0000,I,PARK PLACE,76X6MPRC+H9,2022-09-11
4492426,1662940800000,07,122961322,23G,Theft of motor vehicle parts or accessory,19,19G20,"Parking Lot, Garage",12249 SHARPVIEW,12200-12299,SHARPVIEW,DR,,77072,TXHPD0000,F,ALIEF,76X6MCX3+WR,2022-09-11
4492446,1662681600000,21,121785822,23C,Shoplifting,17,17E10,Convenience Store,6049 BISSONNET,6000-6099,BISSONNET,ST,,77081,TXHPD0000,J,GULFTON,76X6MGX6+2W,2022-09-08
4492452,1662854400000,19,122634522,290,"Destruction, damage, vandalism",15,15E40,"Parking Lot, Garage",1749 OLD SPANISH,1700-1799,OLD SPANISH,TRL,,77030,TXHPD0000,K,ASTRODOME AREA,76X6MHWX+52,2022-09-10
4492459,1662940800000,13,122947622,220,"Burglary, Breaking and Entering",11,11H30,"Residence, Home (Includes Apartment)",8449 FINDLAY,8400-8499,FINDLAY,ST,,77017,TXHPD0000,I,PARK PLACE,76X6MPRH+QV,2022-09-11
4492466,1662768000000,12,122995022,23C,Shoplifting,18,18F50,"Department, Discount Store",349 SHARPVIEW,300-399,SHARPVIEW,,,77036,TXHPD0000,J,SHARPSTOWN,76X6MCXX+WF,2022-09-09
4492472,1662768000000,21,122311722,23H,All other larceny,15,15E40,"Residence, Home (Includes Apartment)",7749 MAIN,7700-7799,MAIN,ST,,77030,TXHPD0000,K,ASTRODOME AREA,76X6MHWP+FR,2022-09-09
4492473,1662854400000,23,122929622,240,Motor vehicle theft,15,15E40,"Hotel, Motel, ETC",7749 MAIN,7700-7799,MAIN,ST,,77030,TXHPD0000,K,ASTRODOME AREA,76X6MHWP+FR,2022-09-10
4492486,1662854400000,18,122604222,290,"Destruction, damage, vandalism",14,14D10,"Parking Lot, Garage",6349 CALHOUN,6300-6399,CALHOUN,RD,,77021,TXHPD0000,D,GREATER OST / SOUTH UNION,76X6MMV2+VR,2022-09-10
4492490,1662681600000,00,121348622,120,Robbery,19,19G10,"Residence, Home (Includes Apartment)",7349 CORPORATE,7300-7399,CORPORATE,DR,,77036,TXHPD0000,J,SHARPSTOWN,76X6PC2X+34,2022-09-08
4492491,1662681600000,01,121367122,120,Robbery,18,18F60,"Highway, Road, Street, Alley",7349 CORPORATE,7300-7399,CORPORATE,DR,,77036,TXHPD0000,J,SHARPSTOWN,76X6PC2X+34,2022-09-08
4492493,1662768000000,06,121923422,23G,Theft of motor vehicle parts or accessory,19,19G10,"Residence, Home (Includes Apartment)",7349 CORPORATE,7300-7399,CORPORATE,DR,,77036,TXHPD0000,J,SHARPSTOWN,76X6PC2X+34,2022-09-09
4492504,1662854400000,04,123420622,220,"Burglary, Breaking and Entering",11,11H30,"Bar, Nightclub",8349 PARK PLACE,8300-8399,PARK PLACE,BLVD,,77017,TXHPD0000,I,PARK PLACE,76X6MPVJ+3Q,2022-09-10
4492557,1662854400000,21,122676922,220,"Burglary, Breaking and Entering",18,18F60,"Residence, Home (Includes Apartment)",7249 CORPORATE,7200-7299,CORPORATE,DR,,77036,TXHPD0000,J,SHARPSTOWN,76X6PC2X+F4,2022-09-10
4492561,1662854400000,08,122567822,240,Motor vehicle theft,13,13D10,"Service, Gas Station",4649 TELEPHONE,4600-4699,TELEPHONE,RD,,77087,TXHPD0000,I,GOLFCREST / BELLFORT / REVEILLE,76X6MPV2+Q4,2022-09-10
4492575,1663113600000,09,123902322,120,Robbery,13,13D10,"Service, Gas Station",6149 LOOP,6100-6199,LOOP,,S,77087,TXHPD0000,I,GULFGATE RIVERVIEW / PINE VALLEY,76X6MMWJ+45,2022-09-13
4492577,1663113600000,09,123902322,26A,"False pretenses, swindle",13,13D10,"Service, Gas Station",6149 LOOP,6100-6199,LOOP,,S,77087,TXHPD0000,I,GULFGATE RIVERVIEW / PINE VALLEY,76X6MMWJ+45,2022-09-13
